id;updated;type;band;mode;network;network_id;district;call;city;channel;output;tx_shift;access;status;lat;lng;locator;masl;magl;watt_pep;dir;ant;backup
344;"2021-09-07";"Beacon";3;"CW";"";"";7;"SM7DTE/B";"Gärsnäs";"";10368.841;"";"";"QRV";55.5611;14.2808;"JO75DN";86;8;40;"Omni";"";2
346;"";"Link";2;"FM";"IRLP";5467;"LA";"LA9KY";"Rödöy";"";145.3125;"";88.5;"QRV";66.7199;12.7777;"JP66JR";"";"";"";"";"";0
347;"2017-07-25";"Link";2;"FM";"";"";"LA";"LA8JR";"Verdal";"";145.45;"";"";"QRV";63.8116;11.541;"JP53ST";472;"";"";"";"";0
348;"2017-07-25";"Repeater";70;"D-Star";"";"";"LA";"LD7FF";"Forbordfjell / Stjørdal";"RU374";434.675;-2;"DV Carrier";"QRV";63.5208;10.875;"JP53KM";592;"";"";"";"";0
349;"2017-07-25";"Repeater";2;"FM";"";"";"LA";"LA7ORR";"Oppdal / Allmannberget";"RV62";145.775;-0.6;1750;"QRV";62.5625;9.7083;"JP42UN";1340;"";14;"Omni";"Dipole";0
350;"";"Repeater";2;"FM";"";"";"LA";"LA7RR";"Trondheim / Liaåsen";"RV56";145.7;-0.6;"1750 / DTMF 8";"";63.3542;10.458;"JP53FI";445;"";"";"";"";0
351;"";"Repeater";2;"FM";"";"";"LA";"LA8TR";"Trondheim / Ruten";"RV60";145.75;-0.6;1750;"";63.1875;9.125;"JP43NE";1040;"";"";"";"";0
356;"2023-09-19";"Repeater";2;"FM";"SvxReflector / Echolink";353167;7;"SK7RN/R";"Borgholm";"RV53";145.6625;-0.6;"1750 / 79.7 / DTMF *";"QRV";56.8406;16.6658;"JO86HU";56;20;20;"Omni";"4x Dipol";1
357;"2023-09-19";"Repeater";2;"FM";"SvxReflector / Echolink";"";7;"SK7RN/R";"Mörbylånga";"RV50";145.625;-0.6;"1750 / 79.7 / DTMF *";"QRV";56.5151;16.4392;"JO86FM";70;24;60;"Omni";"4x Dipol";1
358;"2020-12-03";"Repeater";2;"FM";"SvxReflector / Echolink";353167;7;"SK7RN/R";"Böda";"RV60";145.75;-0.6;"1750 / 79.7 / DTMF *";"QRV";57.2629;17.0297;"JO87MG";51;40;12;"Omni";"4x Dipol";1
359;"2015-03-15";"Repeater";70;"D-Star";"ircDDB";"";"OZ";"OZ2REM-B";"Copenhagen / Domus";"RU364";434.55;-2;"DV Carrier";"";55.6637;12.4573;"JO65FP";16;53;15;"Omni";"";0
360;"2025-08-06";"Repeater";2;"FM";"";"";5;"SK5BN/R";"Norrköping / Kolmården";"RV48";145.6;-0.6;"1750 / 82.5 / DTMF 5";"QRV";58.6875;16.43;"JO88FQ";117;65;80;"";"";0
361;"2022-03-20";"Repeater";70;"FM";"SvxReflector";"";5;"SK5BN/R";"Norrköping / Östra Eneby";"RU368";434.6;-2;"1750 / 82.5 / DTMF 5";"QRV";58.6042;16.125;"JO88BO";"";"";22;"";"";0
362;"2025-12-19";"Repeater";70;"FM";"SvxReflector";"";5;"SK5LF/R";"Linköping";"RU386";434.825;-2;"82.5 / DTMF 5";"QRV";58.3995;15.6381;"JO78TJ";82;"";10;"";"Aerial OY AV1914-H (4-stack)";0
363;"2024-11-08";"Repeater";2;"FM";"";"";7;"SK7RFJ";"Karlskrona";"RV60";145.75;-0.6;"1750 / 156.7";"QRV";56.2;15.62;"JO76TE";"";"";10;"Omni";"4 stackade dipoler";1
364;"2017-11-26";"Repeater";70;"FM";"";"";7;"SK7FK/R";"Karlskrona";"RU380";434.75;-2;1750;"QRV";56.2;15.62;"JO76TE";20;90;"";"270°";"Aerial OY AV1914-H (4 stack 10dBi)";0
365;"2024-06-06";"Repeater";2;"FM";"Echolink";700259;4;"SK4RGO";"Orsa / Grönklitt";"RV60";145.75;-0.6;"1750 / 85.4";"QRV";61.2168;14.5388;"JP71GF";"";"";"";"";"";0
366;"2016-05-14";"Link";2;"FM";"";"";"LA";"LA7XR";"Skotterud";"X2";144.6625;"";71.9;"QRV";59.9608;12.0957;"JO69BX";250;8;25;"Omni";"6/8.4 dB";0
367;"2016-05-14";"Repeater";2;"FM";"";"";"LA";"LA2XRR";"Hokåsen / Rafjellet";"RV57";145.7125;-0.6;71.9;"QRV";60.3241;12.1382;"JP60BH";576;14;30;"Omni";"Aerial-Oy AV-1431";0
368;"2017-12-19";"Repeater";2;"FM";"";"";"LA";"LA9AR";"Alvdal / Tronfjell";"RV48";145.6;-0.6;71.9;"QRV";62.1875;10.7083;"JP52IE";1665;"";50;"";"";0
369;"2017-12-19";"Repeater";70;"FM";"";"";"LA";"LA6GR";"Torseterkampen / Totenåsen";"RU380";434.75;-2;71.9;"QRV";60.6875;11.375;"JP50QQ";750;"";"";"";"";0
370;"2017-12-19";"Repeater";2;"FM";"";"";"LA";"LA5MR";"Hamar / Mjøsa";"RV50";145.625;-0.6;71.9;"";60.5625;10.9583;"JP50LN";950;"";"";"";"";0
371;"2017-12-19";"Repeater";2;"D-Star";"";"";"LA";"LD2EM-C";"Eidsvoll / Mistberget";"RV46";145.575;-0.6;"DV Carrier";"QRV";60.3765;11.1592;"JO59NN";670;"";"";"";"";0
373;"2023-01-27";"Repeater";70;"FM";"";"";"LA";"LA7LR";"Notodden / Lifjell";"RU394";434.925;-2;74.4;"QRV";59.4792;9.0416;"JO49ML";710;"";"";"";"";1
374;"2017-12-25";"Repeater";70;"FM";"";"";"LA";"LA8RR";"Rælingen / Bjønnåsen";"RU386";434.825;-2;"1750 / DTMF 5";"QRV";59.9375;11.0417;"JO59MW";396;"";"";"";"";0
375;"2017-12-25";"Repeater";2;"FM";"";"";"LA";"LA5DR";"Drammen / Nordbykollen";"RV58";145.725;-0.6;74.4;"QRV";59.7291;10.2457;"JO59CR";250;18;"";"";"";0
376;"2017-12-25";"Repeater";70;"FM";"";"";"LA";"LA9DR";"Drammen / Nordbykollen";"RU378";434.725;-2;74.4;"QRV";59.7291;10.2457;"JO59CR";250;18;"";"";"";0
377;"2025-11-09";"Repeater";2;"FM";"";"";"LA";"LA8KR";"Kongsberg / Jonsknuten";"RV56";145.7;-0.6;74.4;"QRV";59.6875;9.5416;"JO49SQ";904;"";"";"";"";2
378;"2017-12-25";"Repeater";70;"FM";"";"";"LA";"LA5JR";"Kongsberg / Sachsen";"RU370";434.625;-2;1750;"QRV";59.6709;9.5748;"JO49SQ";610;"";"";"";"";0
379;"2017-12-25";"Link";2;"FM";"";"";"LA";"LA9JR";"Notodden / Lifjell";"X4";144.675;"";88.5;"QRV";59.4792;9.0416;"JO49ML";700;"";"";"";"";0
380;"2017-12-25";"Link";2;"FM";"";"";"LA";"LA7SR";"Larvik / Brunlanes";"X2";144.65;"";88.5;"QRV";59.0208;9.9583;"JO49XA";168;"";"";"";"";0
382;"2017-01-05";"Repeater";70;"DMR";"";"";5;"SA5BJM";"Uppsala / Fjuckby";"RU361";434.5125;-2;"CC 1";"QRV";59.9774;17.594;"JO89TX";"";"";"";"";"4x Dipole";0
383;"2017-12-26";"Repeater";70;"FM";"";"";6;"SM6UXW/R";"Ulricehamn";"RU374";434.675;-2;118.8;"QRV";57.7923;13.4236;"JO67RT";"";"";"";"";"";0
384;"2025-07-31";"Repeater";70;"FM";"Echolink";3422;"LA";"LA9XR";"Oslo / Heggedal";"RU398";434.975;-2;123;"QRV";59.782;10.41;"JO59ES";"";"";"";"";"";0
385;"2020-06-05";"Hotspot";70;"D-Star";"D-RATS";"";6;"SK6GB-D";"Mölndal";"";433.725;"Simplex";"DV Carrier";"QRV";57.6672;12.037;"JO67AQ";123;4;5;"Omni";"Diamond V-2000";2
386;"2020-06-05";"Hotspot";2;"D-Star";"D-RATS";"";6;"SK6GB-D";"Mölndal";"";144.825;"Simplex";"DV Carrier";"QRV";57.6672;12.037;"JO67AQ";123;3;15;"Omni";"5/8";2
387;"2019-12-20";"Repeater";70;"DMR";"Brandmeister";240770;7;"SK7HW";"Växjö";"RU376";434.7;-2;"CC 7";"QRV";56.8666;14.8833;"JO76KU";"";224;25;"";"";0
389;"2020-05-04";"Hotspot";2;"D-Star";"ircDDB";"";6;"SK6MA-C";"Hjo";"";145.2125;"Duplex 0";"DV Carrier";"QRV";58.3014;14.2691;"JO78DH";"";"";"";"";"";0
390;"2025-04-08";"Repeater";70;"DMR / D-Star";"Brandmeister / ircDDB";240026;7;"SK7RGM";"Olofström / Boafallsbacke";"RU377";434.7125;-2;"CC 7";"QRV";56.2292;14.4583;"JO76FF";215;35;23;"Omni";"Aerial Oy 4x dipol";1
391;"2016-05-08";"Hotspot";2;"D-Star";"ircDDB";"";7;"SG7WDL-C";"Eneryda";"";145.2125;"Duplex 0";"DV Carrier";"QRV";56.7037;14.3349;"JO76EQ";159;6;20;"";"Diamond X-50";0
392;"2020-11-26";"Hotspot";2;"D-Star";"ircDDB";"";7;"SG7HTP-C";"Sölvesborg";"";145.2375;"Simplex";"DV Carrier";"QRV";56.0428;14.5673;"JO76GB";6;7;20;"Omni";"Diamond X-30";2
393;"2016-10-14";"Hotspot";2;"D-Star";"ircDDB";"";7;"SK7RRV-C";"Lönsboda";"";144.8875;"Duplex 0";"DV Carrier";"QRV";56.3952;14.3266;"JO76DJ";140;12;20;"Omni";"Diamond X-300";0
395;"2022-10-19";"Repeater";70;"D-Star";"ircDDB";"";6;"SK6SA-B";"Guldheden";"RU361";434.5125;-2;"DV Carrier";"QRV";57.6785;11.9787;"JO57XQ";120;50;"";"";"";0
396;"2022-05-08";"Repeater";2;"DMR / D-Star";"Brandmeister / ircDDB";240022;7;"SK7RNQ";"Gladsax";"RV46";145.575;-0.6;"CC 7 / SK7RNQ-C";"QRV";55.5611;14.2808;"JO75DN";85;45;150;"";"Aerial OY 4-stack";0
397;"2017-05-22";"Hotspot";70;"D-Star";"ircDDB";"";6;"SG6JWU-B";"Halmstad";"";433.475;"Duplex 0";"DV Carrier";"QRV";56.6431;12.9321;"JO66LP";28;18;10;"Omni";"Dipole";0
398;"2025-08-18";"Repeater";70;"FM / DMR / D-Star";"Brandmeister";240031;6;"SK6RKG";"Halmstad";"RU394";434.925;-2;114.8;"QRV";56.7614;13.0505;"JO66MS";162;55;25;"Omni";"Aerial OY";2
400;"2014-09-28";"Hotspot";70;"D-Star";"ircDDB";"";0;"SEØYOS-C";"M/Y Erika";"";434.45;"Duplex 0";"DV Carrier";"QRV";59.3258;18.0063;"JO99AH";"";"";"";"";"";0
406;"2025-08-06";"Hotspot";70;"D-Star";"ircDDB";"";3;"SK3GA-B";"Hudiksvall";"";434.475;"Duplex 0";"DV Carrier";"QRT";61.723;17.1;"JP81NR";60;34;20;"";"Aerial 4-stack";2
407;"2014-12-23";"Repeater";2;"D-Star";"ircDDB";"";3;"SK3RFG-C";"Sundsvall / Klissberget";"RV47";145.5875;-0.6;"DV Carrier";"QRV";62.3785;17.202;"JP82OJ";320;60;20;"";"";0
409;"2013-11-30";"Hotspot";2;"D-Star";"ircDDB";"";4;"SG4UOF-C";"Glanshammar";"";145.3375;"Duplex 0";"DV Carrier";"QRV";59.3726;15.433;"JO79RI";75;30;100;"";"";0
411;"2016-10-25";"Repeater";70;"D-Star";"ircDDB";"";4;"SK4BW-B";"Borlänge";"RU392";434.9;-2;"DV Carrier";"QRV";60.4014;15.465;"JP70RJ";308;14;50;"Omni";"Aeriel OY 1914";0
412;"2013-11-30";"Hotspot";70;"D-Star";"ircDDB";"";4;"SG4UZM-B";"Borlänge";"RU364";434.55;"Duplex 0";"DV Carrier";"QRV";60.5043;15.4517;"JP70RM";"";"";"";"";"";0
413;"2013-11-30";"Hotspot";2;"D-Star";"ircDDB";"";5;"SG5TAH-C";"Flen / Orrhammar";"";145.3375;"Duplex 0";"DV Carrier";"QRV";59.0825;16.5693;"JO89GB";"";"";"";"";"";0
414;"2023-11-17";"Hotspot";70;"DMR";"ircDDB";"";4;"SG4AXV";"Ekshärad";"";433.2;"Simplex";"DV Carrier";"QRV";60.1769;13.4925;"JP60RE";155;8;"";"Omni";"";2
415;"2018-01-09";"Hotspot";70;"DMR / D-Star";"ircDDB";"";4;"SG4AXQ";"Sunne";"";432.5;"Duplex 0";"CC 1 / DV";"QRV";59.8459;13.1337;"JO69NU";"";"";45;"";"";0
416;"2026-05-17";"Repeater";70;"FM";"";"";6;"SK6RPE";"Kungälv";"RU392";434.9;-2;114.8;"QRT";57.8564;11.9628;"JO57XU";"";"";"";"";"";0
417;"2023-10-25";"Repeater";2;"FM";"Echolink";288856;6;"SM6VBT/R";"Mölndal";"RV56";145.7;-0.6;118.8;"QRV";57.65;12.0166;"JO67AP";"";"";"";"";"";0
418;"2023-10-25";"Repeater";70;"FM";"Echolink";288856;6;"SM6VBT/R";"Mölndal";"RU376";434.7;-2;118.8;"QRV";57.65;12.0166;"JO67AP";"";"";"";"";"";0
419;"2018-01-20";"Repeater";70;"FM";"";"";"OH6";"OH6RUW";"Kokkola";"RU384";434.8;-2;110.9;"QRV";63.844;23.128;"KP13NU";46;31;25;"";"";0
420;"2018-01-20";"Repeater";70;"FM";"R.Net";"";"OH3";"OH3RUR";"Riihimäki";"RU374";434.675;-2;1750;"QRV";60.7565;24.8001;"KP20JS";135;25;35;"";"";0
421;"2018-01-20";"Repeater";70;"FM";"";"";"OH4";"OH4RUB";"Pieksämäki";"RU384";434.8;-2;1750;"QRV";62.3;27.133;"KP32NH";235;40;20;"";"";0
422;"2018-01-20";"Repeater";70;"FM";"R.Net";"";"OH6";"OH6RUC";"Kaustinen";"RU392";434.9;-2;110.9;"QRV";63.533;23.7;"KP13UN";150;60;25;"";"";0
423;"2018-01-20";"Repeater";70;"FM";"";"";"OH8";"OH8RUD";"Oulu";"RU398";434.975;-2;114.8;"QRV";65.0602;25.473;"KP25RB";250;40;50;"";"";0
424;"2018-01-20";"Repeater";70;"FM";"R.Net";"";"OH6";"OH6RUG";"Jakobstad / Pietarsaari";"RU376";434.7;-2;110.9;"QRV";63.6716;22.6857;"KP13IQ";48;35;15;"";"2x dipole";0
425;"2018-01-20";"Repeater";70;"DMR";"FinDMR";"";"OH6";"OH6RUH";"Saarijärvi";"RU361";434.5125;-2;"CC 1";"QRV";62.7583;25.6024;"KP22TS";242;38;50;"";"Diamond SE-100";0
426;"2025-03-07";"Repeater";70;"FM";"";"";"OH0";"OH0RUA";"Jomala";"RU376";434.7;-2;1750;"QRT";60.13;19.93;"JP90XD";"";"";10;"Omni";"4-stack dipole";0
427;"2017-12-19";"Repeater";70;"DMR / D-Star / C4FM";"";"";"LA";"LD2HJ";"Vangsåsen";"RU376";434.7;"";"";"QRV";60.9413;11.1913;"JP50OW";"";"";"";"";"";0
428;"2017-06-21";"Repeater";2;"FM";"";"";"OH3";"OH3RAA";"Hämeenlinna";"RV54";145.675;-0.6;1750;"QRV";60.9502;24.4845;"KP20FW";185;45;50;"";"";0
429;"2014-04-12";"Repeater";23;"FM";"";"";"OH3";"OH3RAA";"Hämeenlinna";"RM2";1297.05;-6;1750;"QRT";60.9502;24.4845;"KP20FW";185;45;25;"";"";0
430;"2018-01-20";"Repeater";70;"FM";"R.Net";"";"OH3";"OH3RAA";"Hämeenlinna";"RU370";434.625;-2;1750;"QRV";60.9502;24.4845;"KP20FW";185;45;50;"";"";0
431;"2020-11-29";"Repeater";2;"FM / C4FM";"";"";1;"SK1RGU";"Endre";"RV62";145.775;-0.6;"1750 / 218.1";"QRV";57.6085;18.4743;"JO97FO";124;65;50;"Omni";"4 Dipole / 6dBi";1
432;"2016-04-24";"Repeater";2;"FM / C4FM";"";"";3;"SK3JR/R";"Östersund";"RV60";145.75;-0.6;127.3;"QRV";63.1898;14.7668;"JP73JE";"";"";"";"";"";0
433;"2014-09-28";"Repeater";70;"FM / C4FM";"";"";6;"SK6EI/R";"Skövde";"RU386";434.825;-2;114.8;"QRV";58.4177;13.8154;"JO68VK";300;20;50;"";"Aerial OY AV1914-H (4 stack 10dBi)";0
434;"2022-10-01";"Repeater";2;"FM / C4FM";"SvxReflector";"";7;"SK7BQ/R";"Kristianstad";"RV59";145.7375;-0.6;79.7;"QRV";56.005;14.065;"JO76AA";"";"";"";"";"";0
435;"2025-01-07";"Repeater";2;"FM / C4FM";"";"";7;"SK7REZ";"Blentarp / Romeleåsen";"RV54";145.675;-0.6;79.7;"QRT";55.5411;13.5875;"JO65TM";"";"";"";"";"";1
436;"2015-05-07";"Repeater";70;"FM / C4FM";"";"";7;"SK7EM/R";"Blentarp / Romeleåsen";"RU388";434.85;-2;79.7;"QRV";55.5735;13.5235;"JO65SN";"";"";"";"";"4 Stack Arial";0
437;"2026-03-20";"Repeater";2;"FM / C4FM";"Echolink";519122;7;"SK7RGM";"Olofström / Boafallsbacke";"RV56";145.7;-0.6;67;"QRV";56.2292;14.4583;"JO76FF";215;42;60;"Omni";"AV 1912, Aerial Oy 4x dipoler";1
439;"2022-01-13";"Repeater";2;"FM";"SvxReflector";"";3;"SK3GK/R";"Sandviken / Kungsberget";"RV56";145.7;-0.6;"1750 / 127.3 / DTMF *";"QRV";60.75;16.49;"JP80FS";309;12;20;"Omni";"Diamond X-300";1
440;"2025-10-04";"Repeater";70;"FM / C4FM";"SvxReflector";"";4;"SK4RVN";"Borlänge";"RU384";434.8;-2;85.4;"QRV";60.4014;15.465;"JP70RJ";308;14;40;"Omni";"Aeriel OY 1914";0
441;"2024-03-05";"Repeater";70;"FM";"";"";6;"SK6LK/R";"Borås";"RU384";434.8;-2;114.8;"QRV";57.742;13.005;"JO67MR";"";"";"";"";"4x dipole";0
443;"2016-01-07";"Repeater";2;"FM / C4FM";"";"";"OZ";"OZ2RES";"Helsingør";"RV49";145.6125;-0.6;"";"QRV";56.0228;12.5573;"JO66GA";38;35;50;"";"";0
444;"2024-09-25";"Repeater";2;"FM";"";"";"OZ";"OZ4THY";"Hundborg";"RV63";145.7875;-0.6;94.8;"QRV";56.9166;8.4166;"JO46FW";17;12;9;"";"4 dB";0
445;"2025-06-27";"Repeater";2;"FM";"SvxReflector";"";7;"SK7RQX";"Hallandsås";"RV63";145.7875;-0.6;225.7;"QRV";56.3878;12.9624;"JO66LI";240;30;100;"Omni";"9.99 dBi";2
446;"2017-08-02";"Repeater";2;"FM / C4FM";"";"";6;"SM6THE/R";"Skövde";"RV55";145.6875;-0.6;114.8;"QRV";58.4085;13.9304;"JO68XJ";131;10;100;"Omni";"2 stack Aerial Oy";0
449;"2017-12-19";"Repeater";70;"FM / C4FM";"";"";"LA";"LA2KRR";"Hokåsen / Rafjellet";"RU372";434.65;-2;71.9;"QRV";60.3241;12.1382;"JP60BH";576;14;20;"Omni";"Aerial Oy AV-1914H";0
450;"2017-12-19";"Repeater";70;"FM / C4FM";"";"";"LA";"LD2KR";"Hokåsen / Rafjellet";"RU365";434.5625;-2;71.9;"QRV";60.3241;12.1382;"JP60BH";576;14;20;"Omni";"Diamond X-50";0
451;"2017-12-19";"Repeater";70;"FM / C4FM";"";"";"LA";"LA8ER";"Eidsvoll / Mistberget";"RU390";434.875;-2;82.5;"QRV";60.3958;11.125;"JP50NJ";670;"";"";"";"";0
452;"2017-12-25";"Repeater";2;"FM / C4FM";"";"";"LA";"LA5FR";"Follo / Enebakk";"RV63";145.7875;-0.6;110.9;"QRV";59.7708;11.0417;"JO59MS";350;"";"";"";"";0
453;"2017-12-25";"Repeater";2;"FM / C4FM";"";"";"LA";"LD1FR";"Fredrikstad / Barbertoppen";"RV55";145.6875;-0.6;85.4;"QRV";59.2708;10.9583;"JO59LF";57;"";"";"";"";0
454;"2017-12-25";"Repeater";70;"FM / C4FM";"";"";"LA";"LA7FR";"Fredrikstad / Kniplefjell";"RU376";434.7;-2;85.4;"QRV";59.2314;10.9629;"JO59LF";57;"";"";"";"";0
455;"2017-12-26";"Repeater";2;"FM / C4FM";"Wires-X";17084;6;"SM6UXW/R";"Ulricehamn";"RV54";145.675;-0.6;118.8;"QRV";57.8054;13.5072;"JO67ST";"";"";"";"";"";0
456;"2020-06-03";"Repeater";2;"FM / DMR";"";"";6;"SK6DW/R";"Trollhättan";"RV61";145.7625;-0.6;"114.8 / CC 6";"QRV";58.275;12.29;"JO68DG";140;40;30;"NW";"Aerial OY AV1431 (2 stack 7dBi)";0
458;"2013-08-07";"Beacon";4;"CW";"";"";"LA";"LA9VHF";"Gjøvik / Snertingdal";"";70.067;"";"";"Plan";60.8919;10.3882;"JP50EV";430;"";25;"Omni";"5/8 GP";0
459;"2015-12-19";"Repeater";70;"D-Star";"ircDDB";"";"OZ";"OZ4RED-B";"Esbjerg";"RU364";434.55;-2;"DV Carrier";"QRV";55.5111;8.4384;"JO45FM";19;30;25;"Omni";"";0
460;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ0RET-B";"Uglev";"RU365";434.5625;-2;"DV Carrier";"";56.6114;8.5394;"JO46GO";7;6;15;"";"";0
461;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ1REF-B";"Fredericia";"RU362";434.525;-2;"DV Carrier";"";55.5343;9.7218;"JO45UN";22;9;15;"";"";0
462;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ1REO-B";"Copenhagen / Mørkhøj";"RU366";434.575;-2;"DV Carrier";"";55.7272;12.4639;"JO65FR";22;6;15;"";"";0
463;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ1REG-B";"Struer";"RU366";434.575;-2;"DV Carrier";"";56.48;8.61;"JO46HL";9;6;15;"";"";0
464;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ1REK-B";"Kastrup";"RU397";434.9625;-2;"DV Carrier";"";55.6043;12.5862;"JO65HO";1;12;15;"";"";0
465;"2023-02-27";"Repeater";70;"D-Star";"ircDDB";"";"OZ";"OZ1REH-B";"Herning";"RU363";434.5375;-2;"DV Carrier";"QRV";56.1057;8.9855;"JO46LC";63;13;15;"Omni";"";0
466;"2018-06-01";"Repeater";70;"DMR / D-Star";"Brandmeister";238260;"OZ";"OZ2REL";"Aarhus";"RU366";434.575;-2;"CC 12";"QRV";56.125;10.1666;"JO56CD";26;"";"";"Omni";"";0
467;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ2REE-B";"Odense";"RU363";434.5375;-2;"DV Carrier";"";55.374;10.5051;"JO55GI";17;10;15;"";"";0
468;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ1RES-B";"Skjern";"RU365";434.5625;-2;"DV Carrier";"";55.9778;8.5661;"JO45GX";17;30;15;"";"";0
469;"2013-11-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ2REQ-B";"Fredensborg";"RU362";434.525;-2;"DV Carrier";"QRV";55.9704;12.4164;"JO65EX";80;40;25;"220 deg.";"3 el. Yagi";0
470;"2013-09-30";"Repeater";70;"D-Star";"";"";"OZ";"OZ2REG-B";"Trekanten";"RU366";434.575;-2;"DV Carrier";"QRT";55.5117;9.6146;"JO45TM";2;70;15;"Omni";"";0
471;"2018-01-21";"Repeater";2;"FM";"";"";"TF";"TF2RPJ";"Brúarás Mýrar";"RV60";145.75;-0.6;88.5;"QRV";64.4857;-22.1238;"HP84WL";"";"";25;"";"";0
472;"2015-01-26";"Repeater";2;"FM";"";"";"TF";"TF3RPA";"Reykjavik / Skalafell";"RV48";145.6;-0.6;"";"QRV";64.2388;-21.4647;"HP94GF";760;"";18;"";"";0
473;"2015-01-26";"Repeater";2;"FM";"";"";"TF";"TF1RPB";"Reykjavik / Bláfjöll";"RV52";145.65;-0.6;88.5;"QRV";63.9763;-21.635;"HP93EX";690;"";25;"";"";0
474;"2015-01-26";"Repeater";2;"FM";"";"";"TF";"TF5RPD";"Akureyri / Vaðlaheiði";"RV50";145.625;-0.6;"";"QRV";65.7302;-18.0072;"IP05XR";550;"";25;"";"";0
475;"2015-01-26";"Repeater";2;"FM";"";"";"TF";"TF1RPE";"Búrfell";"RV56";145.7;-0.6;"";"QRV";64.075;-19.8219;"IP04CB";669;"";30;"";"";0
476;"2025-12-14";"Repeater";2;"FM";"";"";"TF";"TF5RPG";"Þrándarhlíðarfjall";"RV62";145.775;-0.6;88.5;"QRV";65.411;-19.4991;"IP05GJ";920;"";25;"Omni";"";0
477;"2014-08-13";"Repeater";2;"FM";"";"";"OH9";"OH9RAT";"Kolari / Yllästunturi";"RV48";145.6;-0.6;1750;"QRV";67.5649;24.2236;"KP27CN";750;35;15;"";"AV1312-2";0
478;"2014-08-13";"Repeater";2;"FM";"";"";"OH9";"OH9RAR";"Tervola";"RV62";145.775;-0.6;1750;"QRV";66.1167;24.6989;"KP26IC";314;180;15;"";"AV1523-3";0
479;"2014-08-13";"Repeater";70;"FM";"";"";"OH9";"OH9RUR";"Tornio / Röyttä";"RU382";434.775;-1.6;1750;"QRV";65.768;24.1821;"KP25CS";59;54;50;"";"";0
480;"2014-08-13";"Repeater";70;"FM";"";"";"OH9";"OH9RUT";"Yllästunturi";"RU372";434.65;-1.6;1750;"QRV";67.5667;24.07;"KP27CN";732;16;25;"";"";0
481;"";"Repeater";2;"FM";"";"";"LA";"LA5IR";"Hafstadfjell / Førde";"RV56";145.7;-0.6;1750;"";61.4375;5.875;"JP21WK";700;"";"";"";"";0
482;"2016-05-14";"Repeater";2;"FM";"";"";"LA";"LA5KR";"Kongsvinger / Holtberget";"RV52";145.65;-0.6;71.9;"QRV";60.1726;11.988;"JP50XE";320;30;30;"Omni";"Aerial-Oy AV-1431";0
483;"";"Repeater";2;"FM";"";"";"LA";"LA5LR";"Lista";"RV56";145.7;-0.6;1750;"";58.1042;6.625;"JO38HC";346;"";"";"";"";0
484;"";"Repeater";2;"FM";"";"";"LA";"LA5NR";"Narvik / Ofoten-Veggen";"RV62";145.775;-0.6;1750;"";68.4792;17.2083;"JP88OL";184;"";"";"";"";0
485;"";"Repeater";2;"FM";"";"";"LA";"LA5TR";"Stjørdal / Forbordfjell";"RV54";145.675;-0.6;1750;"";63.5333;10.9;"JP53KM";590;"";"";"";"";0
486;"2023-09-26";"Repeater";2;"FM";"";"";"LA";"LA5VR";"Sunnhordland / Kattnakken";"RV50";145.625;-0.6;79.7;"QRV";59.8739;5.4943;"JO29RU";723;"";"";"";"";2
487;"";"Repeater";2;"FM";"";"";"LA";"LA6BR";"Rønvikfjell / Bodø";"RV60";145.75;-0.6;1750;"";67.3125;14.4583;"JP77FH";208;"";"";"";"";0
488;"";"Repeater";2;"FM";"";"";"LA";"LA6FR";"Flekkefjord / Storestø";"RV50";145.625;-0.6;"1750 / DTMF *4";"";58.3125;6.625;"JO38HH";306;"";"";"";"";0
490;"";"Repeater";2;"FM";"";"";"LA";"LA6MR";"Ålesund / Valderøyfjellet";"RV52";145.65;-0.6;1750;"";62.5208;6.125;"JP32BM";243;"";"";"";"";0
491;"";"Repeater";2;"FM";"";"";"LA";"LA6NR";"Hallingdal / Syningen";"RV62";145.775;-0.6;1750;"";60.5208;9.0416;"JP40MM";1124;"";"";"";"";0
493;"";"Repeater";2;"FM";"";"";"LA";"LA6TR";"Tromsø / Kvitbergfjellet";"RV60";145.75;-0.6;1750;"";69.5625;18.4583;"JP99FN";600;"";"";"";"";0
494;"";"Repeater";2;"FM";"";"";"LA";"LA6UR";"Fosen / Gjeltheia";"RV52";145.65;-0.6;1750;"";64.2708;10.5417;"JP54GG";519;"";"";"";"";0
495;"2023-12-08";"Repeater";2;"FM";"";"";"LA";"LA6VR";"Kirkenes / Verigasfjellet";"RV60";145.75;-0.6;1750;"QRV";69.6952;30.0582;"KP59AQ";164;"";"";"";"";0
496;"";"Repeater";2;"FM";"";"";"LA";"LA6WR";"Voss / Lønahorgi";"RV58";145.725;-0.6;1750;"";60.39;6.375;"JP30EQ";1415;"";"";"";"";0
